"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"517",233798,253,16,8,"Merged"
"518",282809,253,50,11,"Rejected"
"519",211497,253,51,9,"Merged"
"520",238821,253,21,7,"Merged"
"521",245361,253,58,9,"Rejected"
"522",239653,253,29,3,"Merged"
"523",256761,253,1,2,"Merged"
"524",276119,253,71,11,"Merged"
"525",247909,253,69,7,"Merged"
"526",273388,253,51,6,"Merged"
"527",288213,252,40,2,"Merged"
"528",237561,252,10,5,"Merged"
"529",285434,252,8,6,"Rejected"
"530",291679,252,29,4,"Merged"
"531",282707,252,27,10,"Merged"
"532",244222,252,9,2,"Merged"
"533",290541,252,11,7,"Merged"
"534",239480,252,41,4,"Merged"
"535",276542,252,66,2,"Merged"
"536",275980,252,66,2,"Merged"
"537",241656,252,21,4,"Rejected"
"538",261640,252,14,5,"Merged"
"539",245844,252,0,1,"Merged"
"540",229856,252,0,1,"Merged"
"541",253258,252,0,6,"Merged"
"542",280840,252,0,4,"Rejected"
"543",245631,251,26,11,"Merged"
"544",288130,251,56,2,"Merged"
"545",231077,251,15,4,"Rejected"
"546",242679,251,45,4,"Merged"
"547",261400,251,66,4,"Merged"
"548",229307,250,0,4,"Merged"
"549",239912,250,2,5,"Merged"
"550",261653,250,0,3,"Rejected"
"551",273561,250,62,2,"Merged"
"552",251881,250,1,4,"Merged"
"553",252572,250,2,5,"Merged"
"554",232455,250,10,4,"Merged"
"555",286708,250,45,10,"Rejected"
"556",252763,249,1,2,"Merged"
"557",231809,249,2,4,"Merged"
"558",233397,249,0,4,"Merged"
"559",250953,249,0,2,"Rejected"
"560",253397,249,0,4,"Merged"
"561",273563,249,53,6,"Merged"
"562",293567,249,0,1,"Merged"
"563",273567,249,53,6,"Merged"
"564",259882,249,1,5,"Rejected"
"565",210615,249,20,10,"Rejected"
"566",232560,249,6,8,"Merged"
"567",273872,248,0,1,"Rejected"
"568",239815,248,44,9,"Merged"
"569",244899,248,16,3,"Merged"
"570",211280,248,0,6,"Rejected"
"571",238091,248,59,2,"Merged"
"572",289908,248,1,4,"Merged"
"573",276691,248,56,9,"Merged"
"574",241954,248,4,3,"Merged"
"575",210224,248,0,2,"Merged"
"576",242028,248,4,3,"Merged"
"577",244752,248,16,3,"Merged"
"578",248714,248,59,2,"Merged"
"579",245136,247,25,4,"Merged"
"580",248827,247,54,9,"Merged"
"581",291750,247,22,3,"Merged"
"582",240828,247,71,5,"Merged"
"583",287344,247,11,5,"Rejected"
"584",211870,247,16,6,"Merged"
"585",260136,247,18,11,"Merged"
"586",278573,247,21,6,"Rejected"
"587",242116,247,6,6,"Merged"
"588",237878,247,37,3,"Rejected"
"589",269319,247,44,3,"Rejected"
"590",273704,247,73,3,"Rejected"
"591",274272,247,14,3,"Merged"
"592",212821,247,18,5,"Merged"
"593",235825,247,10,10,"Merged"
"594",259029,247,58,9,"Merged"
"595",239093,247,4,6,"Merged"
"596",234835,247,35,6,"Merged"
"597",277884,246,34,4,"Merged"
"598",247431,246,46,5,"Merged"
"599",243896,246,3,4,"Merged"
"600",231878,246,61,8,"Rejected"
"601",211629,246,27,9,"Merged"
"602",237003,246,0,1,"Rejected"
"603",281523,246,19,5,"Merged"
"604",242077,246,70,2,"Merged"
"605",228599,246,10,3,"Merged"
"606",260557,246,58,9,"Merged"
"607",238349,246,0,3,"Merged"
"608",274987,245,62,2,"Merged"
"609",266705,245,1,9,"Rejected"
"610",211035,245,0,8,"Merged"
"611",236192,245,9,9,"Merged"
"612",249333,245,0,2,"Merged"
"613",274537,245,51,1,"Merged"
"614",232575,245,10,5,"Merged"
"615",288233,245,8,8,"Merged"
"616",229771,245,21,11,"Merged"
"617",288776,245,45,2,"Merged"
"618",284461,245,64,7,"Merged"
"619",287009,245,40,5,"Merged"
"620",234103,245,53,2,"Merged"
"621",239682,245,28,6,"Merged"
"622",279662,244,15,9,"Merged"
"623",242360,244,16,9,"Merged"
"624",278510,244,2,3,"Rejected"
"625",248673,244,1,5,"Merged"
"626",283300,244,11,10,"Rejected"
"627",230704,244,64,5,"Merged"
"628",290843,244,11,7,"Merged"
"629",283213,244,5,3,"Merged"
"630",236499,244,40,3,"Rejected"
"631",244429,244,55,7,"Rejected"
"632",231688,244,13,10,"Merged"
"633",292927,244,1,2,"Merged"
"634",284502,244,1,4,"Merged"
"635",230636,244,47,3,"Merged"
"636",239397,244,14,7,"Rejected"
"637",282888,243,9,8,"Merged"
"638",234084,243,4,7,"Merged"
"639",238581,243,39,7,"Merged"
"640",247787,243,68,4,"Rejected"
"641",274279,243,8,4,"Rejected"
"642",253765,243,68,11,"Merged"
"643",265223,243,26,6,"Merged"
"644",249734,243,60,11,"Merged"
"645",245878,243,71,11,"Merged"
"646",253260,243,0,4,"Merged"
"647",243822,243,8,3,"Merged"
"648",234731,243,26,2,"Merged"
"649",280542,243,36,11,"Merged"
"650",230350,243,37,10,"Merged"
"651",243651,243,17,4,"Rejected"
"652",277354,243,54,8,"Rejected"
"653",239355,243,63,4,"Merged"
"654",210926,243,0,1,"Rejected"
"655",275778,243,36,11,"Merged"
"656",236583,243,0,1,"Merged"
"657",287340,242,23,3,"Rejected"
"658",211180,242,1,5,"Merged"
"659",246216,242,0,2,"Merged"
"660",249890,242,0,3,"Rejected"
"661",240819,242,20,8,"Rejected"
"662",261008,242,8,5,"Rejected"
"663",241487,242,10,5,"Merged"
"664",229210,242,0,2,"Merged"
"665",244062,242,58,5,"Merged"
"666",277519,242,0,11,"Merged"
"667",293571,241,19,6,"Merged"
"668",240470,241,3,6,"Merged"
"669",212777,241,3,4,"Merged"
"670",210299,241,11,5,"Merged"
"671",271576,241,52,5,"Merged"
"672",293616,241,71,11,"Merged"
"673",275966,241,13,8,"Merged"
"674",286520,241,53,7,"Merged"
"675",270569,241,29,4,"Merged"
"676",248538,240,31,5,"Merged"
"677",264917,240,0,4,"Rejected"
"678",252362,240,1,10,"Merged"
"679",233827,240,0,2,"Merged"
"680",282281,240,72,9,"Merged"
"681",229680,240,65,2,"Merged"
"682",246881,240,2,3,"Rejected"
"683",250440,240,30,7,"Merged"
"684",290712,240,36,7,"Merged"
"685",288560,240,37,3,"Merged"
"686",280861,240,37,7,"Merged"
"687",291520,239,65,10,"Merged"
"688",293158,239,11,6,"Merged"
"689",239073,239,2,2,"Rejected"
"690",283492,239,1,5,"Merged"
"691",246187,239,0,1,"Merged"
"692",232180,239,3,4,"Merged"
"693",250359,239,69,9,"Merged"
"694",280845,239,9,4,"Merged"
"695",270582,239,11,8,"Rejected"
"696",212727,239,53,6,"Merged"
"697",286434,238,0,1,"Rejected"
"698",291698,238,33,4,"Merged"
"699",237144,238,0,1,"Rejected"
"700",247330,238,10,9,"Merged"
"701",247809,238,0,1,"Rejected"
"702",265950,238,0,5,"Merged"
"703",283703,238,1,2,"Rejected"
"704",247611,238,5,5,"Merged"
"705",253700,238,42,6,"Merged"
"706",234230,238,5,8,"Merged"
"707",253485,238,53,8,"Merged"
"708",237726,238,54,4,"Rejected"
