,pull_request_id,loc_additions,loc_deletions,num_files_changed,merged_status
550,234027,19282,0,111,Rejected
551,243837,19276,18471,719,Rejected
552,277071,19131,1505,189,Rejected
553,235194,19055,18595,18,Merged
554,213226,19022,458,246,Rejected
555,248554,19002,18626,31,Rejected
556,248481,19000,3100,96,Merged
557,265504,18966,2594,309,Rejected
558,236898,18960,1109,736,Merged
559,238724,18911,22998,23,Rejected
560,245781,18866,5306,93,Merged
561,292265,18813,3919,93,Rejected
562,251014,18789,198,30,Merged
563,277725,18749,1498,188,Rejected
564,247662,18678,14434,55,Merged
565,240357,18677,1971,435,Rejected
566,230601,18635,0,108,Merged
567,213405,18632,433,234,Merged
568,238086,18606,18349,49,Merged
569,242204,18604,10098,430,Rejected
570,291361,18581,9525,191,Merged
571,211250,18560,0,7,Merged
572,245162,18505,18391,13,Merged
573,275826,18398,17562,30,Rejected
574,266061,18394,18,72,Merged
575,265962,18331,12,71,Rejected
576,236108,18284,17703,14,Rejected
577,253630,18255,6975,154,Merged
578,259103,18206,6924,154,Merged
579,275148,18167,2038,221,Rejected
580,263628,18111,1964,112,Rejected
581,240479,18073,6,96,Rejected
582,241929,18002,3003,3000,Merged
583,274913,17992,5219,318,Rejected
584,235952,17886,938,174,Merged
585,244615,17848,11828,43,Rejected
586,289107,17829,39,126,Rejected
587,276335,17824,74424,2606,Rejected
588,245807,17745,9347,203,Rejected
589,286186,17732,5668,521,Rejected
590,245837,17730,9346,201,Merged
591,252750,17640,121468,50,Merged
592,274842,17572,20866,462,Rejected
593,245143,17518,5174,71,Merged
594,231614,17508,3322,6,Merged
595,241432,17477,520,74,Merged
596,240162,17372,243,163,Rejected
597,286030,17254,25076,415,Rejected
598,289326,17190,40,125,Rejected
599,289341,17175,40,125,Rejected
600,290146,17150,40,126,Rejected
601,289018,17150,40,126,Rejected
602,289083,17150,40,126,Rejected
603,288944,17077,38,125,Rejected
604,246172,17054,5023,65,Merged
605,249405,16987,390,4,Merged
606,274566,16985,546,69,Merged
607,237977,16974,1688,177,Rejected
608,285951,16952,24977,400,Rejected
609,248920,16933,88,115,Rejected
610,212659,16882,1597,84,Merged
611,269368,16878,11534,1053,Rejected
612,266601,16861,11524,1052,Merged
613,253272,16858,571,102,Rejected
614,283143,16831,0,134,Merged
615,242171,16827,14684,37,Merged
616,257957,16810,4047,99,Rejected
617,245651,16789,3440,98,Merged
618,285530,16745,24951,397,Rejected
619,288941,16741,38,123,Rejected
620,253273,16670,587,96,Merged
621,285233,16590,24892,387,Rejected
622,244275,16562,14644,40,Rejected
623,281867,16531,5209,123,Merged
624,233862,16529,2,181,Rejected
625,235908,16529,665,141,Merged
626,235007,16445,0,87,Rejected
627,271954,16368,1,28,Merged
628,252705,16320,3533,159,Rejected
629,273159,16252,9027,975,Rejected
630,287584,16206,4378,97,Merged
631,235129,16167,7,75,Rejected
632,280889,16097,9338,370,Rejected
633,271270,16082,9333,369,Rejected
634,250585,15993,3003,113,Merged
635,278431,15782,117980,288,Rejected
636,269956,15778,9178,360,Rejected
637,268737,15695,9165,357,Rejected
638,268512,15689,9165,357,Rejected
639,238318,15674,13474,5,Merged
640,236761,15640,13406,41,Merged
641,237218,15606,14382,19,Merged
642,211445,15604,9,164,Rejected
643,281806,15559,3125,103,Rejected
644,281788,15499,4401,233,Merged
645,228644,15492,1238,123,Merged
646,231663,15418,2022,129,Rejected
647,237857,15397,12816,17,Merged
648,213101,15356,1168,124,Merged
649,237707,15308,5615,1936,Rejected
650,276707,15297,21494,163,Merged
651,230415,15252,2,62,Merged
652,243222,15156,19,108,Rejected
653,257942,15135,550,259,Merged
654,281772,15119,19,123,Merged
655,231510,15113,842,112,Rejected
656,238591,15103,14683,27,Merged
657,247922,15053,13844,27,Rejected
658,270306,15040,1117,130,Rejected
659,230044,15021,6143,225,Merged
660,245869,14970,0,11,Merged
661,247416,14948,7775,880,Merged
662,240261,14924,57,173,Merged
663,279541,14786,3078,82,Rejected
664,212815,14786,86,129,Rejected
665,244538,14727,0,619,Rejected
666,287458,14720,0,55,Merged
667,269708,14707,1754,74,Rejected
668,277589,14700,697,74,Rejected
669,275161,14653,3577,67,Rejected
670,251056,14590,975,60,Merged
671,276735,14583,6857,493,Merged
672,240915,14573,7723,456,Rejected
673,282522,14561,670,260,Rejected
674,282519,14538,677,260,Rejected
675,237182,14525,14212,13,Merged
676,247222,14509,8208,306,Merged
677,271147,14454,324,230,Merged
678,248874,14420,2878,84,Merged
679,239794,14282,29812,408,Merged
680,283085,14141,19703,559,Merged
681,266925,14120,27,2219,Merged
682,237024,14088,12719,21,Merged
683,259201,14065,1550,116,Merged
684,246706,14016,9317,43,Merged
685,252395,13930,13832,478,Rejected
686,231954,13884,4236,7,Merged
687,284697,13808,24541,298,Rejected
688,250511,13793,39513,297,Merged
689,258563,13695,25,85,Rejected
690,231150,13681,458,119,Merged
691,212629,13600,13412,30,Merged
692,270535,13597,9143,141,Merged
693,240866,13586,452,36,Rejected
694,287800,13582,30,59,Rejected
695,247956,13494,13263,13,Merged
696,285827,13463,4963,21,Rejected
697,250351,13454,201,67,Merged
698,236885,13440,1019,13,Rejected
699,279602,13417,1,128,Merged
700,274501,13372,4428,67,Rejected
701,274241,13349,310,70,Merged
702,287623,13338,12349,80,Rejected
703,241346,13334,943,49,Rejected
704,292660,13304,7715,954,Merged
705,231246,13304,11,79,Rejected
706,290784,13224,8547,273,Rejected
707,233674,13188,44572,1,Merged
708,261287,13141,7988,2190,Merged
709,247108,13088,86,27,Merged
710,240211,12953,92,132,Merged
711,269161,12933,13330,516,Rejected
712,268989,12917,13378,515,Rejected
713,238788,12908,175,73,Rejected
714,238982,12908,175,73,Rejected
715,276505,12832,10175,367,Merged
716,265445,12778,4304,351,Rejected
717,265996,12772,4310,352,Rejected
718,233761,12729,52,26,Merged
719,231607,12726,7391,76,Merged
720,259020,12699,570,82,Rejected
721,249215,12683,4126,309,Merged
722,277972,12605,17920,332,Rejected
723,241312,12501,44,60,Merged
724,272516,12480,14719,1584,Rejected
725,213183,12475,0,7,Merged
726,264476,12424,4243,341,Rejected
727,236111,12365,12175,16,Rejected
728,277903,12317,17882,330,Rejected
729,236349,12306,0,144,Merged
730,268480,12300,4211,334,Rejected
731,277889,12300,17882,329,Rejected
732,236099,12298,12161,8,Rejected
733,272329,12283,14707,1577,Rejected
734,238723,12279,12377,23,Merged
735,281584,12268,1213,42,Rejected
736,268735,12228,13129,494,Rejected
737,237586,12207,12944,6,Merged
738,230773,12120,2197,30,Merged
739,276783,12083,41672,992,Merged
740,231506,12071,5,4,Merged
741,283086,12051,632,152,Merged
742,293156,12028,1132,102,Rejected
743,242195,11988,2809,417,Merged
744,276378,11929,6579,191,Rejected
745,238064,11869,9727,22,Merged
746,290752,11843,360,138,Rejected
747,211930,11841,183,151,Merged
748,290280,11812,0,72,Merged
749,281270,11804,537,137,Merged
750,235641,11796,10429,93,Merged
751,259365,11767,9042,315,Merged
752,236994,11759,31380,444,Merged
753,277507,11730,77,117,Merged
754,283304,11726,6581,189,Rejected
